pair,total_ibd_mb,sample_a,sample_b
"('NA19434_NA19434', 'NA19438_NA19438')",12.766619,NA19434_NA19434,NA19438_NA19438
"('NA19308_NA19308', 'NA19395_NA19395')",12.752462,NA19308_NA19308,NA19395_NA19395
"('NA19028_NA19028', 'NA19044_NA19044')",12.746082,NA19028_NA19028,NA19044_NA19044
"('NA19307_NA19307', 'NA19431_NA19431')",12.743082000000001,NA19307_NA19307,NA19431_NA19431
"('NA19346_NA19346', 'NA19373_NA19373')",12.726973,NA19346_NA19346,NA19373_NA19373
"('NA19448_NA19448', 'NA19449_NA19449')",12.716242,NA19448_NA19448,NA19449_NA19449
"('NA19351_NA19351', 'NA19467_NA19467')",12.705257,NA19351_NA19351,NA19467_NA19467
"('NA19375_NA19375', 'NA19394_NA19394')",12.677240999999999,NA19375_NA19375,NA19394_NA19394
"('NA19396_NA19396', 'NA19473_NA19473')",12.659525,NA19396_NA19396,NA19473_NA19473
"('NA19395_NA19395', 'NA19468_NA19468')",12.638516,NA19395_NA19395,NA19468_NA19468
"('NA19316_NA19316', 'NA19452_NA19452')",12.632883,NA19316_NA19316,NA19452_NA19452
"('NA19312_NA19312', 'NA19445_NA19445')",12.630074,NA19312_NA19312,NA19445_NA19445
"('NA19046_NA19046', 'NA19431_NA19431')",12.62881,NA19046_NA19046,NA19431_NA19431
"('NA19309_NA19309', 'NA19448_NA19448')",12.61693,NA19309_NA19309,NA19448_NA19448
"('NA19308_NA19308', 'NA19462_NA19462')",12.60425,NA19308_NA19308,NA19462_NA19462
"('NA19038_NA19038', 'NA19396_NA19396')",12.597823,NA19038_NA19038,NA19396_NA19396
"('NA19375_NA19375', 'NA19385_NA19385')",12.593269,NA19375_NA19375,NA19385_NA19385
"('NA19028_NA19028', 'NA19431_NA19431')",12.585017,NA19028_NA19028,NA19431_NA19431
"('NA19324_NA19324', 'NA19398_NA19398')",12.584624999999999,NA19324_NA19324,NA19398_NA19398
"('NA19309_NA19309', 'NA19452_NA19452')",12.576718,NA19309_NA19309,NA19452_NA19452
"('NA19372_NA19372', 'NA19440_NA19440')",12.572644,NA19372_NA19372,NA19440_NA19440
"('NA19385_NA19385', 'NA19455_NA19455')",12.563529,NA19385_NA19385,NA19455_NA19455
"('NA19379_NA19379', 'NA19463_NA19463')",12.556559,NA19379_NA19379,NA19463_NA19463
"('NA19334_NA19334', 'NA19451_NA19451')",12.54948,NA19334_NA19334,NA19451_NA19451
"('NA19041_NA19041', 'NA19382_NA19382')",12.545246,NA19041_NA19041,NA19382_NA19382
"('NA19036_NA19036', 'NA19315_NA19315')",12.544993,NA19036_NA19036,NA19315_NA19315
"('NA19395_NA19395', 'NA19445_NA19445')",12.540427999999999,NA19395_NA19395,NA19445_NA19445
"('NA19307_NA19307', 'NA19456_NA19456')",12.5396,NA19307_NA19307,NA19456_NA19456
"('NA19351_NA19351', 'NA19376_NA19376')",12.537621,NA19351_NA19351,NA19376_NA19376
"('NA19028_NA19028', 'NA19449_NA19449')",12.537581,NA19028_NA19028,NA19449_NA19449
"('NA19046_NA19046', 'NA19472_NA19472')",12.536804,NA19046_NA19046,NA19472_NA19472
"('NA19318_NA19318', 'NA19431_NA19431')",12.536722000000001,NA19318_NA19318,NA19431_NA19431
"('NA19316_NA19316', 'NA19470_NA19470')",12.51793,NA19316_NA19316,NA19470_NA19470
"('NA19309_NA19309', 'NA19399_NA19399')",12.509447999999999,NA19309_NA19309,NA19399_NA19399
"('NA19312_NA19312', 'NA19429_NA19429')",12.497472,NA19312_NA19312,NA19429_NA19429
"('NA19394_NA19394', 'NA19399_NA19399')",12.48796,NA19394_NA19394,NA19399_NA19399
"('NA19431_NA19431', 'NA19435_NA19435')",12.467439,NA19431_NA19431,NA19435_NA19435
"('NA19436_NA19436', 'NA19444_NA19444')",12.459591,NA19436_NA19436,NA19444_NA19444
"('NA19381_NA19381', 'NA19449_NA19449')",12.444628999999999,NA19381_NA19381,NA19449_NA19449
"('NA19315_NA19315', 'NA19331_NA19331')",12.443791,NA19315_NA19315,NA19331_NA19331
"('NA19381_NA19381', 'NA19393_NA19393')",12.436222,NA19381_NA19381,NA19393_NA19393
"('NA19347_NA19347', 'NA19351_NA19351')",12.431726,NA19347_NA19347,NA19351_NA19351
"('NA19434_NA19434', 'NA19469_NA19469')",12.423687000000001,NA19434_NA19434,NA19469_NA19469
"('NA19376_NA19376', 'NA19377_NA19377')",12.421779,NA19376_NA19376,NA19377_NA19377
"('NA19313_NA19313', 'NA19375_NA19375')",12.418477,NA19313_NA19313,NA19375_NA19375
"('NA19331_NA19331', 'NA19434_NA19434')",12.395926,NA19331_NA19331,NA19434_NA19434
"('NA19331_NA19331', 'NA19431_NA19431')",12.394966,NA19331_NA19331,NA19431_NA19431
"('NA19321_NA19321', 'NA19399_NA19399')",12.39279,NA19321_NA19321,NA19399_NA19399
"('NA19359_NA19359', 'NA19403_NA19403')",12.392114,NA19359_NA19359,NA19403_NA19403
"('NA19036_NA19036', 'NA19457_NA19457')",12.383111,NA19036_NA19036,NA19457_NA19457
"('NA19457_NA19457', 'NA19463_NA19463')",12.376946,NA19457_NA19457,NA19463_NA19463
"('NA19390_NA19390', 'NA19396_NA19396')",12.375282,NA19390_NA19390,NA19396_NA19396
"('NA19355_NA19355', 'NA19382_NA19382')",12.374934,NA19355_NA19355,NA19382_NA19382
"('NA19313_NA19313', 'NA19383_NA19383')",12.365017,NA19313_NA19313,NA19383_NA19383
"('NA19376_NA19376', 'NA19449_NA19449')",12.361379,NA19376_NA19376,NA19449_NA19449
"('NA19436_NA19436', 'NA19463_NA19463')",12.354967,NA19436_NA19436,NA19463_NA19463
"('NA19028_NA19028', 'NA19404_NA19404')",12.346412,NA19028_NA19028,NA19404_NA19404
"('NA19038_NA19038', 'NA19435_NA19435')",12.332584,NA19038_NA19038,NA19435_NA19435
"('NA19401_NA19401', 'NA19472_NA19472')",12.32911,NA19401_NA19401,NA19472_NA19472
"('NA19463_NA19463', 'NA19471_NA19471')",12.309535,NA19463_NA19463,NA19471_NA19471
"('NA19036_NA19036', 'NA19444_NA19444')",12.292215,NA19036_NA19036,NA19444_NA19444
"('NA19309_NA19309', 'NA19393_NA19393')",12.292066,NA19309_NA19309,NA19393_NA19393
"('NA19436_NA19436', 'NA19469_NA19469')",12.275777999999999,NA19436_NA19436,NA19469_NA19469
"('NA19371_NA19371', 'NA19395_NA19395')",12.266570999999999,NA19371_NA19371,NA19395_NA19395
"('NA19383_NA19383', 'NA19453_NA19453')",12.261242,NA19383_NA19383,NA19453_NA19453
"('NA19312_NA19312', 'NA19397_NA19397')",12.251077,NA19312_NA19312,NA19397_NA19397
"('NA19438_NA19438', 'NA19449_NA19449')",12.243034999999999,NA19438_NA19438,NA19449_NA19449
"('NA19347_NA19347', 'NA19401_NA19401')",12.228303,NA19347_NA19347,NA19401_NA19401
"('NA19401_NA19401', 'NA19455_NA19455')",12.204073,NA19401_NA19401,NA19455_NA19455
"('NA19308_NA19308', 'NA19429_NA19429')",12.18422,NA19308_NA19308,NA19429_NA19429
"('NA19395_NA19395', 'NA19472_NA19472')",12.184214,NA19395_NA19395,NA19472_NA19472
"('NA19038_NA19038', 'NA19318_NA19318')",12.162365,NA19038_NA19038,NA19318_NA19318
"('NA19020_NA19020', 'NA19316_NA19316')",12.157983,NA19020_NA19020,NA19316_NA19316
"('NA19383_NA19383', 'NA19397_NA19397')",12.150172,NA19383_NA19383,NA19397_NA19397
"('NA19377_NA19377', 'NA19403_NA19403')",12.109081999999999,NA19377_NA19377,NA19403_NA19403
"('NA19380_NA19380', 'NA19395_NA19395')",12.101714,NA19380_NA19380,NA19395_NA19395
"('NA19374_NA19374', 'NA19445_NA19445')",12.094332,NA19374_NA19374,NA19445_NA19445
"('NA19350_NA19350', 'NA19404_NA19404')",12.081141,NA19350_NA19350,NA19404_NA19404
"('NA19035_NA19035', 'NA19332_NA19332')",12.08042,NA19035_NA19035,NA19332_NA19332
"('NA19020_NA19020', 'NA19453_NA19453')",12.074553,NA19020_NA19020,NA19453_NA19453
"('NA19041_NA19041', 'NA19399_NA19399')",12.063805,NA19041_NA19041,NA19399_NA19399
"('NA19394_NA19394', 'NA19473_NA19473')",12.061534,NA19394_NA19394,NA19473_NA19473
"('NA19394_NA19394', 'NA19452_NA19452')",12.056550999999999,NA19394_NA19394,NA19452_NA19452
"('NA19309_NA19309', 'NA19404_NA19404')",12.022693,NA19309_NA19309,NA19404_NA19404
"('NA19439_NA19439', 'NA19453_NA19453')",12.006467,NA19439_NA19439,NA19453_NA19453
"('NA19396_NA19396', 'NA19474_NA19474')",11.979841,NA19396_NA19396,NA19474_NA19474
"('NA19315_NA19315', 'NA19381_NA19381')",11.976991,NA19315_NA19315,NA19381_NA19381
"('NA19309_NA19309', 'NA19444_NA19444')",11.975955,NA19309_NA19309,NA19444_NA19444
"('NA19309_NA19309', 'NA19434_NA19434')",11.958604,NA19309_NA19309,NA19434_NA19434
"('NA19430_NA19430', 'NA19457_NA19457')",11.948112,NA19430_NA19430,NA19457_NA19457
"('NA19384_NA19384', 'NA19440_NA19440')",11.946977,NA19384_NA19384,NA19440_NA19440
"('NA19317_NA19317', 'NA19430_NA19430')",11.945606,NA19317_NA19317,NA19430_NA19430
"('NA19328_NA19328', 'NA19396_NA19396')",11.925191,NA19328_NA19328,NA19396_NA19396
"('NA19308_NA19308', 'NA19438_NA19438')",11.924089,NA19308_NA19308,NA19438_NA19438
"('NA19439_NA19439', 'NA19448_NA19448')",11.916485,NA19439_NA19439,NA19448_NA19448
"('NA19319_NA19319', 'NA19404_NA19404')",11.915642,NA19319_NA19319,NA19404_NA19404
"('NA19315_NA19315', 'NA19396_NA19396')",11.901559,NA19315_NA19315,NA19396_NA19396
"('NA19374_NA19374', 'NA19437_NA19437')",11.89498,NA19374_NA19374,NA19437_NA19437
"('NA19334_NA19334', 'NA19452_NA19452')",11.876736999999999,NA19334_NA19334,NA19452_NA19452
"('NA19397_NA19397', 'NA19428_NA19428')",11.873281,NA19397_NA19397,NA19428_NA19428
"('NA19380_NA19380', 'NA19474_NA19474')",11.862092,NA19380_NA19380,NA19474_NA19474
"('NA19334_NA19334', 'NA19373_NA19373')",11.86209,NA19334_NA19334,NA19373_NA19373
"('NA19429_NA19429', 'NA19471_NA19471')",11.85965,NA19429_NA19429,NA19471_NA19471
"('NA19310_NA19310', 'NA19375_NA19375')",11.858447,NA19310_NA19310,NA19375_NA19375
"('NA19396_NA19396', 'NA19469_NA19469')",11.847911,NA19396_NA19396,NA19469_NA19469
"('NA19324_NA19324', 'NA19435_NA19435')",11.841799,NA19324_NA19324,NA19435_NA19435
"('NA19313_NA19313', 'NA19399_NA19399')",11.835343,NA19313_NA19313,NA19399_NA19399
"('NA19041_NA19041', 'NA19463_NA19463')",11.833069,NA19041_NA19041,NA19463_NA19463
"('NA19394_NA19394', 'NA19397_NA19397')",11.823684,NA19394_NA19394,NA19397_NA19397
"('NA19028_NA19028', 'NA19397_NA19397')",11.814802,NA19028_NA19028,NA19397_NA19397
"('NA19446_NA19446', 'NA19471_NA19471')",11.799409,NA19446_NA19446,NA19471_NA19471
"('NA19443_NA19443', 'NA19471_NA19471')",11.791893,NA19443_NA19443,NA19471_NA19471
"('NA19471_NA19471', 'NA19474_NA19474')",11.787557,NA19471_NA19471,NA19474_NA19474
"('NA19041_NA19041', 'NA19437_NA19437')",11.750585,NA19041_NA19041,NA19437_NA19437
"('NA19352_NA19352', 'NA19395_NA19395')",11.74197,NA19352_NA19352,NA19395_NA19395
"('NA19338_NA19338', 'NA19435_NA19435')",11.736517,NA19338_NA19338,NA19435_NA19435
"('NA19429_NA19429', 'NA19443_NA19443')",11.713052000000001,NA19429_NA19429,NA19443_NA19443
"('NA19308_NA19308', 'NA19310_NA19310')",11.707672,NA19308_NA19308,NA19310_NA19310
"('NA19351_NA19351', 'NA19470_NA19470')",11.700364,NA19351_NA19351,NA19470_NA19470
"('NA19321_NA19321', 'NA19381_NA19381')",11.651728,NA19321_NA19321,NA19381_NA19381
"('NA19036_NA19036', 'NA19308_NA19308')",11.646272,NA19036_NA19036,NA19308_NA19308
"('NA19038_NA19038', 'NA19338_NA19338')",11.62311,NA19038_NA19038,NA19338_NA19338
"('NA19308_NA19308', 'NA19321_NA19321')",11.61104,NA19308_NA19308,NA19321_NA19321
"('NA19309_NA19309', 'NA19382_NA19382')",11.593749,NA19309_NA19309,NA19382_NA19382
"('NA19374_NA19374', 'NA19449_NA19449')",11.586291,NA19374_NA19374,NA19449_NA19449
"('NA19443_NA19443', 'NA19462_NA19462')",11.583304,NA19443_NA19443,NA19462_NA19462
"('NA19448_NA19448', 'NA19471_NA19471')",11.56771,NA19448_NA19448,NA19471_NA19471
"('NA19020_NA19020', 'NA19471_NA19471')",11.554184999999999,NA19020_NA19020,NA19471_NA19471
"('NA19046_NA19046', 'NA19444_NA19444')",11.527948,NA19046_NA19046,NA19444_NA19444
"('NA19429_NA19429', 'NA19452_NA19452')",11.527216,NA19429_NA19429,NA19452_NA19452
"('NA19398_NA19398', 'NA19435_NA19435')",11.510285,NA19398_NA19398,NA19435_NA19435
"('NA19324_NA19324', 'NA19395_NA19395')",11.503621,NA19324_NA19324,NA19395_NA19395
"('NA19036_NA19036', 'NA19334_NA19334')",11.49587,NA19036_NA19036,NA19334_NA19334
"('NA19396_NA19396', 'NA19443_NA19443')",11.493076,NA19396_NA19396,NA19443_NA19443
"('NA19321_NA19321', 'NA19352_NA19352')",11.484175,NA19321_NA19321,NA19352_NA19352
"('NA19379_NA19379', 'NA19440_NA19440')",11.464635999999999,NA19379_NA19379,NA19440_NA19440
"('NA19371_NA19371', 'NA19474_NA19474')",11.461497999999999,NA19371_NA19371,NA19474_NA19474
"('NA19046_NA19046', 'NA19374_NA19374')",11.450837,NA19046_NA19046,NA19374_NA19374
"('NA19373_NA19373', 'NA19461_NA19461')",11.440089,NA19373_NA19373,NA19461_NA19461
"('NA19374_NA19374', 'NA19453_NA19453')",11.412571,NA19374_NA19374,NA19453_NA19453
"('NA19372_NA19372', 'NA19385_NA19385')",11.408329,NA19372_NA19372,NA19385_NA19385
"('NA19038_NA19038', 'NA19327_NA19327')",11.405178,NA19038_NA19038,NA19327_NA19327
"('NA19355_NA19355', 'NA19448_NA19448')",11.396377000000001,NA19355_NA19355,NA19448_NA19448
"('NA19028_NA19028', 'NA19334_NA19334')",11.346277,NA19028_NA19028,NA19334_NA19334
"('NA19327_NA19327', 'NA19449_NA19449')",11.330878,NA19327_NA19327,NA19449_NA19449
"('NA19020_NA19020', 'NA19334_NA19334')",11.283868,NA19020_NA19020,NA19334_NA19334
"('NA19352_NA19352', 'NA19463_NA19463')",11.276904,NA19352_NA19352,NA19463_NA19463
"('NA19352_NA19352', 'NA19435_NA19435')",11.229152,NA19352_NA19352,NA19435_NA19435
"('NA19332_NA19332', 'NA19381_NA19381')",11.222918,NA19332_NA19332,NA19381_NA19381
"('NA19347_NA19347', 'NA19383_NA19383')",11.182853999999999,NA19347_NA19347,NA19383_NA19383
"('NA19321_NA19321', 'NA19471_NA19471')",11.180767,NA19321_NA19321,NA19471_NA19471
"('NA19399_NA19399', 'NA19467_NA19467')",11.172492,NA19399_NA19399,NA19467_NA19467
"('NA19399_NA19399', 'NA19429_NA19429')",11.171598,NA19399_NA19399,NA19429_NA19429
"('NA19046_NA19046', 'NA19435_NA19435')",11.159371,NA19046_NA19046,NA19435_NA19435
"('NA19430_NA19430', 'NA19444_NA19444')",11.158179,NA19430_NA19430,NA19444_NA19444
"('NA19035_NA19035', 'NA19440_NA19440')",11.148069000000001,NA19035_NA19035,NA19440_NA19440
"('NA19351_NA19351', 'NA19352_NA19352')",11.14758,NA19351_NA19351,NA19352_NA19352
"('NA19371_NA19371', 'NA19398_NA19398')",11.139777,NA19371_NA19371,NA19398_NA19398
"('NA19452_NA19452', 'NA19467_NA19467')",11.132413,NA19452_NA19452,NA19467_NA19467
"('NA19038_NA19038', 'NA19440_NA19440')",11.128938,NA19038_NA19038,NA19440_NA19440
"('NA19020_NA19020', 'NA19404_NA19404')",11.111652,NA19020_NA19020,NA19404_NA19404
"('NA19347_NA19347', 'NA19468_NA19468')",11.098977,NA19347_NA19347,NA19468_NA19468
"('NA19020_NA19020', 'NA19445_NA19445')",11.087143999999999,NA19020_NA19020,NA19445_NA19445
"('NA19036_NA19036', 'NA19469_NA19469')",11.078361,NA19036_NA19036,NA19469_NA19469
"('NA19020_NA19020', 'NA19401_NA19401')",11.06494,NA19020_NA19020,NA19401_NA19401
"('NA19334_NA19334', 'NA19431_NA19431')",11.059431,NA19334_NA19334,NA19431_NA19431
"('NA19429_NA19429', 'NA19469_NA19469')",11.046096,NA19429_NA19429,NA19469_NA19469
"('NA19028_NA19028', 'NA19451_NA19451')",11.03059,NA19028_NA19028,NA19451_NA19451
"('NA19360_NA19360', 'NA19382_NA19382')",11.026882,NA19360_NA19360,NA19382_NA19382
"('NA19319_NA19319', 'NA19385_NA19385')",11.024346999999999,NA19319_NA19319,NA19385_NA19385
"('NA19435_NA19435', 'NA19439_NA19439')",11.011604,NA19435_NA19435,NA19439_NA19439
"('NA19044_NA19044', 'NA19473_NA19473')",10.999868,NA19044_NA19044,NA19473_NA19473
"('NA19044_NA19044', 'NA19377_NA19377')",10.995809999999999,NA19044_NA19044,NA19377_NA19377
"('NA19028_NA19028', 'NA19038_NA19038')",10.989092,NA19028_NA19028,NA19038_NA19038
"('NA19313_NA19313', 'NA19350_NA19350')",10.987996,NA19313_NA19313,NA19350_NA19350
"('NA19309_NA19309', 'NA19470_NA19470')",10.97287,NA19309_NA19309,NA19470_NA19470
"('NA19375_NA19375', 'NA19382_NA19382')",10.965786,NA19375_NA19375,NA19382_NA19382
"('NA19379_NA19379', 'NA19437_NA19437')",10.930155,NA19379_NA19379,NA19437_NA19437
"('NA19308_NA19308', 'NA19373_NA19373')",10.924254,NA19308_NA19308,NA19373_NA19373
"('NA19035_NA19035', 'NA19371_NA19371')",10.903164,NA19035_NA19035,NA19371_NA19371
"('NA19313_NA19313', 'NA19446_NA19446')",10.902758,NA19313_NA19313,NA19446_NA19446
"('NA19384_NA19384', 'NA19443_NA19443')",10.896794,NA19384_NA19384,NA19443_NA19443
"('NA19317_NA19317', 'NA19394_NA19394')",10.889408,NA19317_NA19317,NA19394_NA19394
"('NA19313_NA19313', 'NA19393_NA19393')",10.866341,NA19313_NA19313,NA19393_NA19393
"('NA19390_NA19390', 'NA19428_NA19428')",10.861694,NA19390_NA19390,NA19428_NA19428
"('NA19437_NA19437', 'NA19456_NA19456')",10.853837,NA19437_NA19437,NA19456_NA19456
"('NA19334_NA19334', 'NA19374_NA19374')",10.843616,NA19334_NA19334,NA19374_NA19374
"('NA19398_NA19398', 'NA19452_NA19452')",10.839559000000001,NA19398_NA19398,NA19452_NA19452
"('NA19038_NA19038', 'NA19328_NA19328')",10.835756,NA19038_NA19038,NA19328_NA19328
"('NA19338_NA19338', 'NA19373_NA19373')",10.828145,NA19338_NA19338,NA19373_NA19373
"('NA19309_NA19309', 'NA19381_NA19381')",10.824405,NA19309_NA19309,NA19381_NA19381
"('NA19020_NA19020', 'NA19332_NA19332')",10.819185000000001,NA19020_NA19020,NA19332_NA19332
"('NA19324_NA19324', 'NA19448_NA19448')",10.814723,NA19324_NA19324,NA19448_NA19448
"('NA19463_NA19463', 'NA19468_NA19468')",10.803902,NA19463_NA19463,NA19468_NA19468
"('NA19396_NA19396', 'NA19429_NA19429')",10.790106,NA19396_NA19396,NA19429_NA19429
"('NA19403_NA19403', 'NA19467_NA19467')",10.782136,NA19403_NA19403,NA19467_NA19467
"('NA19374_NA19374', 'NA19440_NA19440')",10.776413,NA19374_NA19374,NA19440_NA19440
"('NA19381_NA19381', 'NA19463_NA19463')",10.767876999999999,NA19381_NA19381,NA19463_NA19463
"('NA19310_NA19310', 'NA19360_NA19360')",10.741248,NA19310_NA19310,NA19360_NA19360
"('NA19308_NA19308', 'NA19455_NA19455')",10.735649,NA19308_NA19308,NA19455_NA19455
"('NA19440_NA19440', 'NA19457_NA19457')",10.716044,NA19440_NA19440,NA19457_NA19457
"('NA19380_NA19380', 'NA19435_NA19435')",10.713384,NA19380_NA19380,NA19435_NA19435
"('NA19036_NA19036', 'NA19318_NA19318')",10.711698,NA19036_NA19036,NA19318_NA19318
"('NA19035_NA19035', 'NA19379_NA19379')",10.707101,NA19035_NA19035,NA19379_NA19379
"('NA19429_NA19429', 'NA19435_NA19435')",10.693863,NA19429_NA19429,NA19435_NA19435
"('NA19331_NA19331', 'NA19467_NA19467')",10.692602,NA19331_NA19331,NA19467_NA19467
"('NA19313_NA19313', 'NA19351_NA19351')",10.685984999999999,NA19313_NA19313,NA19351_NA19351
"('NA19310_NA19310', 'NA19350_NA19350')",10.679065,NA19310_NA19310,NA19350_NA19350
"('NA19035_NA19035', 'NA19334_NA19334')",10.638606,NA19035_NA19035,NA19334_NA19334
"('NA19046_NA19046', 'NA19334_NA19334')",10.630109000000001,NA19046_NA19046,NA19334_NA19334
"('NA19385_NA19385', 'NA19404_NA19404')",10.617573,NA19385_NA19385,NA19404_NA19404
"('NA19338_NA19338', 'NA19374_NA19374')",10.562172,NA19338_NA19338,NA19374_NA19374
"('NA19321_NA19321', 'NA19430_NA19430')",10.559695,NA19321_NA19321,NA19430_NA19430
"('NA19044_NA19044', 'NA19383_NA19383')",10.539436,NA19044_NA19044,NA19383_NA19383
"('NA19463_NA19463', 'NA19466_NA19466')",10.47175,NA19463_NA19463,NA19466_NA19466
"('NA19352_NA19352', 'NA19396_NA19396')",10.448547999999999,NA19352_NA19352,NA19396_NA19396
"('NA19360_NA19360', 'NA19428_NA19428')",10.419105,NA19360_NA19360,NA19428_NA19428
"('NA19395_NA19395', 'NA19467_NA19467')",10.411223,NA19395_NA19395,NA19467_NA19467
"('NA19036_NA19036', 'NA19351_NA19351')",10.408253,NA19036_NA19036,NA19351_NA19351
"('NA19044_NA19044', 'NA19393_NA19393')",10.402163999999999,NA19044_NA19044,NA19393_NA19393
"('NA19331_NA19331', 'NA19437_NA19437')",10.38585,NA19331_NA19331,NA19437_NA19437
"('NA19044_NA19044', 'NA19444_NA19444')",10.381037,NA19044_NA19044,NA19444_NA19444
"('NA19035_NA19035', 'NA19382_NA19382')",10.377897,NA19035_NA19035,NA19382_NA19382
"('NA19399_NA19399', 'NA19431_NA19431')",10.375168,NA19399_NA19399,NA19431_NA19431
"('NA19038_NA19038', 'NA19379_NA19379')",10.368465,NA19038_NA19038,NA19379_NA19379
"('NA19038_NA19038', 'NA19449_NA19449')",10.356997,NA19038_NA19038,NA19449_NA19449
"('NA19359_NA19359', 'NA19444_NA19444')",10.304197,NA19359_NA19359,NA19444_NA19444
"('NA19452_NA19452', 'NA19474_NA19474')",10.298483,NA19452_NA19452,NA19474_NA19474
"('NA19309_NA19309', 'NA19324_NA19324')",10.289738,NA19309_NA19309,NA19324_NA19324
"('NA19328_NA19328', 'NA19373_NA19373')",10.273581,NA19328_NA19328,NA19373_NA19373
"('NA19316_NA19316', 'NA19390_NA19390')",10.270413999999999,NA19316_NA19316,NA19390_NA19390
"('NA19381_NA19381', 'NA19446_NA19446')",10.262048,NA19381_NA19381,NA19446_NA19446
"('NA19470_NA19470', 'NA19474_NA19474')",10.248293,NA19470_NA19470,NA19474_NA19474
"('NA19332_NA19332', 'NA19452_NA19452')",10.238422,NA19332_NA19332,NA19452_NA19452
"('NA19313_NA19313', 'NA19451_NA19451')",10.234857,NA19313_NA19313,NA19451_NA19451
"('NA19401_NA19401', 'NA19469_NA19469')",10.224464000000001,NA19401_NA19401,NA19469_NA19469
"('NA19382_NA19382', 'NA19404_NA19404')",10.200336,NA19382_NA19382,NA19404_NA19404
"('NA19327_NA19327', 'NA19371_NA19371')",10.193063,NA19327_NA19327,NA19371_NA19371
"('NA19020_NA19020', 'NA19324_NA19324')",10.165194,NA19020_NA19020,NA19324_NA19324
"('NA19036_NA19036', 'NA19455_NA19455')",10.148586,NA19036_NA19036,NA19455_NA19455
"('NA19036_NA19036', 'NA19374_NA19374')",10.136901,NA19036_NA19036,NA19374_NA19374
"('NA19311_NA19311', 'NA19397_NA19397')",10.126738,NA19311_NA19311,NA19397_NA19397
"('NA19377_NA19377', 'NA19393_NA19393')",10.120469,NA19377_NA19377,NA19393_NA19393
"('NA19036_NA19036', 'NA19470_NA19470')",10.120451,NA19036_NA19036,NA19470_NA19470
"('NA19346_NA19346', 'NA19462_NA19462')",10.093957,NA19346_NA19346,NA19462_NA19462
"('NA19310_NA19310', 'NA19351_NA19351')",10.084297,NA19310_NA19310,NA19351_NA19351
"('NA19455_NA19455', 'NA19470_NA19470')",10.080017,NA19455_NA19455,NA19470_NA19470
"('NA19036_NA19036', 'NA19347_NA19347')",10.073294,NA19036_NA19036,NA19347_NA19347
"('NA19046_NA19046', 'NA19316_NA19316')",10.070243999999999,NA19046_NA19046,NA19316_NA19316
"('NA19332_NA19332', 'NA19374_NA19374')",10.069911,NA19332_NA19332,NA19374_NA19374
"('NA19038_NA19038', 'NA19473_NA19473')",10.063314,NA19038_NA19038,NA19473_NA19473
"('NA19313_NA19313', 'NA19324_NA19324')",10.050425,NA19313_NA19313,NA19324_NA19324
"('NA19403_NA19403', 'NA19443_NA19443')",10.038867,NA19403_NA19403,NA19443_NA19443
"('NA19035_NA19035', 'NA19443_NA19443')",10.014881,NA19035_NA19035,NA19443_NA19443
"('NA19351_NA19351', 'NA19449_NA19449')",10.011614,NA19351_NA19351,NA19449_NA19449
"('NA19028_NA19028', 'NA19428_NA19428')",10.008608,NA19028_NA19028,NA19428_NA19428
"('NA19311_NA19311', 'NA19434_NA19434')",10.007102,NA19311_NA19311,NA19434_NA19434
"('NA19041_NA19041', 'NA19377_NA19377')",10.000685,NA19041_NA19041,NA19377_NA19377
