pair,total_ibd_mb,sample_a,sample_b,pi_hat
"('NA19324_NA19324', 'NA19327_NA19327')",21.529595999999998,NA19324_NA19324,NA19327_NA19327,0.006727998749999999
"('NA19383_NA19383', 'NA19385_NA19385')",21.527975,NA19383_NA19383,NA19385_NA19385,0.006727492187500001
"('NA19352_NA19352', 'NA19437_NA19437')",21.52502,NA19352_NA19352,NA19437_NA19437,0.00672656875
"('NA19429_NA19429', 'NA19438_NA19438')",21.52239,NA19429_NA19429,NA19438_NA19438,0.006725746875000001
"('NA19041_NA19041', 'NA19398_NA19398')",21.520501,NA19041_NA19041,NA19398_NA19398,0.0067251565625
"('NA19428_NA19428', 'NA19440_NA19440')",21.512737,NA19428_NA19428,NA19440_NA19440,0.0067227303125
"('NA19403_NA19403', 'NA19455_NA19455')",21.510566,NA19403_NA19403,NA19455_NA19455,0.006722051875
"('NA19334_NA19334', 'NA19377_NA19377')",21.509986,NA19334_NA19334,NA19377_NA19377,0.006721870625
"('NA19310_NA19310', 'NA19376_NA19376')",21.479576,NA19310_NA19310,NA19376_NA19376,0.0067123675
"('NA19444_NA19444', 'NA19462_NA19462')",21.479568,NA19444_NA19444,NA19462_NA19462,0.0067123650000000005
"('NA19046_NA19046', 'NA19470_NA19470')",21.476945,NA19046_NA19046,NA19470_NA19470,0.0067115453125
"('NA19375_NA19375', 'NA19439_NA19439')",21.471422,NA19375_NA19375,NA19439_NA19439,0.006709819375
"('NA19393_NA19393', 'NA19466_NA19466')",21.470131000000002,NA19393_NA19393,NA19466_NA19466,0.006709415937500001
"('NA19448_NA19448', 'NA19453_NA19453')",21.468983,NA19448_NA19448,NA19453_NA19453,0.006709057187500001
"('NA19308_NA19308', 'NA19371_NA19371')",21.463032,NA19308_NA19308,NA19371_NA19371,0.0067071974999999995
"('NA19041_NA19041', 'NA19430_NA19430')",21.458683,NA19041_NA19041,NA19430_NA19430,0.0067058384375
"('NA19382_NA19382', 'NA19472_NA19472')",21.452353,NA19382_NA19382,NA19472_NA19472,0.0067038603125
"('NA19347_NA19347', 'NA19350_NA19350')",21.451671,NA19347_NA19347,NA19350_NA19350,0.0067036471875
"('NA19312_NA19312', 'NA19394_NA19394')",21.436833,NA19312_NA19312,NA19394_NA19394,0.0066990103125
"('NA19328_NA19328', 'NA19382_NA19382')",21.431308,NA19328_NA19328,NA19382_NA19382,0.0066972837500000005
"('NA19396_NA19396', 'NA19436_NA19436')",21.426304000000002,NA19396_NA19396,NA19436_NA19436,0.0066957200000000005
"('NA19324_NA19324', 'NA19384_NA19384')",21.415027000000002,NA19324_NA19324,NA19384_NA19384,0.006692195937500001
"('NA19331_NA19331', 'NA19451_NA19451')",21.411272,NA19331_NA19331,NA19451_NA19451,0.0066910225
"('NA19376_NA19376', 'NA19390_NA19390')",21.411238,NA19376_NA19376,NA19390_NA19390,0.006691011875000001
"('NA19311_NA19311', 'NA19445_NA19445')",21.393527000000002,NA19311_NA19311,NA19445_NA19445,0.0066854771875
"('NA19307_NA19307', 'NA19435_NA19435')",21.36663,NA19307_NA19307,NA19435_NA19435,0.006677071875
"('NA19355_NA19355', 'NA19471_NA19471')",21.359604,NA19355_NA19355,NA19471_NA19471,0.0066748762500000005
"('NA19428_NA19428', 'NA19446_NA19446')",21.344284,NA19428_NA19428,NA19446_NA19446,0.00667008875
"('NA19307_NA19307', 'NA19385_NA19385')",21.342465,NA19307_NA19307,NA19385_NA19385,0.0066695203125
"('NA19309_NA19309', 'NA19463_NA19463')",21.341781,NA19309_NA19309,NA19463_NA19463,0.0066693065625
"('NA19311_NA19311', 'NA19471_NA19471')",21.327849,NA19311_NA19311,NA19471_NA19471,0.0066649528125000005
"('NA19347_NA19347', 'NA19382_NA19382')",21.301034,NA19347_NA19347,NA19382_NA19382,0.006656573125000001
"('NA19397_NA19397', 'NA19456_NA19456')",21.297027,NA19397_NA19397,NA19456_NA19456,0.0066553209375
"('NA19041_NA19041', 'NA19404_NA19404')",21.294810000000002,NA19041_NA19041,NA19404_NA19404,0.006654628125000001
"('NA19355_NA19355', 'NA19397_NA19397')",21.294795999999998,NA19355_NA19355,NA19397_NA19397,0.00665462375
"('NA19317_NA19317', 'NA19374_NA19374')",21.294046,NA19317_NA19317,NA19374_NA19374,0.006654389375000001
"('NA19035_NA19035', 'NA19444_NA19444')",21.29402,NA19035_NA19035,NA19444_NA19444,0.00665438125
"('NA19020_NA19020', 'NA19331_NA19331')",21.292672,NA19020_NA19020,NA19331_NA19331,0.0066539599999999996
"('NA19317_NA19317', 'NA19435_NA19435')",21.286967,NA19317_NA19317,NA19435_NA19435,0.0066521771875
"('NA19398_NA19398', 'NA19456_NA19456')",21.281904,NA19398_NA19398,NA19456_NA19456,0.0066505950000000005
"('NA19390_NA19390', 'NA19397_NA19397')",21.271069999999998,NA19390_NA19390,NA19397_NA19397,0.006647209374999999
"('NA19394_NA19394', 'NA19431_NA19431')",21.252395,NA19394_NA19394,NA19431_NA19431,0.0066413734375
"('NA19328_NA19328', 'NA19443_NA19443')",21.250085,NA19328_NA19328,NA19443_NA19443,0.0066406515625
"('NA19446_NA19446', 'NA19473_NA19473')",21.242876000000003,NA19446_NA19446,NA19473_NA19473,0.006638398750000001
"('NA19310_NA19310', 'NA19397_NA19397')",21.237929,NA19310_NA19310,NA19397_NA19397,0.0066368528125
"('NA19036_NA19036', 'NA19466_NA19466')",21.237172,NA19036_NA19036,NA19466_NA19466,0.00663661625
"('NA19315_NA19315', 'NA19446_NA19446')",21.230422,NA19315_NA19315,NA19446_NA19446,0.0066345068750000005
"('NA19041_NA19041', 'NA19435_NA19435')",21.227584999999998,NA19041_NA19041,NA19435_NA19435,0.0066336203125
"('NA19327_NA19327', 'NA19468_NA19468')",21.227149,NA19327_NA19327,NA19468_NA19468,0.0066334840625
"('NA19312_NA19312', 'NA19431_NA19431')",21.224518,NA19312_NA19312,NA19431_NA19431,0.006632661875
"('NA19401_NA19401', 'NA19466_NA19466')",21.220997999999998,NA19401_NA19401,NA19466_NA19466,0.006631561875
"('NA19438_NA19438', 'NA19466_NA19466')",21.216912,NA19438_NA19438,NA19466_NA19466,0.0066302850000000005
"('NA19312_NA19312', 'NA19374_NA19374')",21.211709,NA19312_NA19312,NA19374_NA19374,0.006628659062499999
"('NA19374_NA19374', 'NA19444_NA19444')",21.205405,NA19374_NA19374,NA19444_NA19444,0.0066266890625
"('NA19431_NA19431', 'NA19443_NA19443')",21.201633,NA19431_NA19431,NA19443_NA19443,0.0066255103125
"('NA19328_NA19328', 'NA19428_NA19428')",21.200486,NA19328_NA19328,NA19428_NA19428,0.0066251518750000005
"('NA19401_NA19401', 'NA19428_NA19428')",21.194309,NA19401_NA19401,NA19428_NA19428,0.0066232215625
"('NA19324_NA19324', 'NA19331_NA19331')",21.190838,NA19324_NA19324,NA19331_NA19331,0.006622136875
"('NA19312_NA19312', 'NA19384_NA19384')",21.182662,NA19312_NA19312,NA19384_NA19384,0.006619581875
"('NA19351_NA19351', 'NA19466_NA19466')",21.177333,NA19351_NA19351,NA19466_NA19466,0.0066179165625
"('NA19307_NA19307', 'NA19398_NA19398')",21.175012,NA19307_NA19307,NA19398_NA19398,0.00661719125
"('NA19328_NA19328', 'NA19374_NA19374')",21.154165,NA19328_NA19328,NA19374_NA19374,0.0066106765625
"('NA19439_NA19439', 'NA19449_NA19449')",21.147985,NA19439_NA19439,NA19449_NA19449,0.0066087453125
"('NA19044_NA19044', 'NA19474_NA19474')",21.146926,NA19044_NA19044,NA19474_NA19474,0.006608414375
"('NA19375_NA19375', 'NA19390_NA19390')",21.146738,NA19375_NA19375,NA19390_NA19390,0.0066083556249999995
"('NA19321_NA19321', 'NA19401_NA19401')",21.143943999999998,NA19321_NA19321,NA19401_NA19401,0.006607482499999999
"('NA19373_NA19373', 'NA19383_NA19383')",21.130864,NA19373_NA19373,NA19383_NA19383,0.006603395
"('NA19316_NA19316', 'NA19473_NA19473')",21.127833,NA19316_NA19316,NA19473_NA19473,0.0066024478125
"('NA19381_NA19381', 'NA19473_NA19473')",21.117859,NA19381_NA19381,NA19473_NA19473,0.0065993309375
"('NA19328_NA19328', 'NA19470_NA19470')",21.115928,NA19328_NA19328,NA19470_NA19470,0.0065987275
"('NA19316_NA19316', 'NA19352_NA19352')",21.114389,NA19316_NA19316,NA19352_NA19352,0.0065982465625
"('NA19338_NA19338', 'NA19394_NA19394')",21.114117999999998,NA19338_NA19338,NA19394_NA19394,0.0065981618749999995
"('NA19020_NA19020', 'NA19318_NA19318')",21.109662999999998,NA19020_NA19020,NA19318_NA19318,0.006596769687499999
"('NA19044_NA19044', 'NA19334_NA19334')",21.103064,NA19044_NA19044,NA19334_NA19334,0.0065947075
"('NA19346_NA19346', 'NA19453_NA19453')",21.100241,NA19346_NA19346,NA19453_NA19453,0.0065938253125
"('NA19318_NA19318', 'NA19452_NA19452')",21.100106,NA19318_NA19318,NA19452_NA19452,0.006593783125
"('NA19324_NA19324', 'NA19382_NA19382')",21.099799,NA19324_NA19324,NA19382_NA19382,0.0065936871875
"('NA19038_NA19038', 'NA19444_NA19444')",21.090516,NA19038_NA19038,NA19444_NA19444,0.00659078625
"('NA19372_NA19372', 'NA19469_NA19469')",21.080396,NA19372_NA19372,NA19469_NA19469,0.00658762375
"('NA19428_NA19428', 'NA19453_NA19453')",21.080137999999998,NA19428_NA19428,NA19453_NA19453,0.0065875431249999995
"('NA19038_NA19038', 'NA19375_NA19375')",21.078799,NA19038_NA19038,NA19375_NA19375,0.0065871246875
"('NA19360_NA19360', 'NA19472_NA19472')",21.078451,NA19360_NA19360,NA19472_NA19472,0.0065870159375
"('NA19399_NA19399', 'NA19404_NA19404')",21.061,NA19399_NA19399,NA19404_NA19404,0.0065815625
"('NA19355_NA19355', 'NA19438_NA19438')",21.051234,NA19355_NA19355,NA19438_NA19438,0.006578510625000001
"('NA19020_NA19020', 'NA19315_NA19315')",21.03279,NA19020_NA19020,NA19315_NA19315,0.0065727468749999995
"('NA19035_NA19035', 'NA19312_NA19312')",21.019514,NA19035_NA19035,NA19312_NA19312,0.006568598125
"('NA19350_NA19350', 'NA19471_NA19471')",21.007884999999998,NA19350_NA19350,NA19471_NA19471,0.0065649640624999995
"('NA19443_NA19443', 'NA19445_NA19445')",20.996487,NA19443_NA19443,NA19445_NA19445,0.006561402187499999
"('NA19352_NA19352', 'NA19397_NA19397')",20.995691,NA19352_NA19352,NA19397_NA19397,0.0065611534375
"('NA19347_NA19347', 'NA19403_NA19403')",20.991858,NA19347_NA19347,NA19403_NA19403,0.006559955625
"('NA19035_NA19035', 'NA19395_NA19395')",20.991487,NA19035_NA19035,NA19395_NA19395,0.0065598396875
"('NA19310_NA19310', 'NA19393_NA19393')",20.990103,NA19310_NA19310,NA19393_NA19393,0.0065594071875000005
"('NA19334_NA19334', 'NA19439_NA19439')",20.987568,NA19334_NA19334,NA19439_NA19439,0.006558615
"('NA19372_NA19372', 'NA19404_NA19404')",20.986512,NA19372_NA19372,NA19404_NA19404,0.0065582850000000005
"('NA19373_NA19373', 'NA19381_NA19381')",20.974961,NA19373_NA19373,NA19381_NA19381,0.0065546753125
"('NA19311_NA19311', 'NA19453_NA19453')",20.969174,NA19311_NA19311,NA19453_NA19453,0.006552866875
"('NA19338_NA19338', 'NA19396_NA19396')",20.966488000000002,NA19338_NA19338,NA19396_NA19396,0.006552027500000001
"('NA19393_NA19393', 'NA19474_NA19474')",20.96329,NA19393_NA19393,NA19474_NA19474,0.006551028125
"('NA19318_NA19318', 'NA19437_NA19437')",20.959307,NA19318_NA19318,NA19437_NA19437,0.0065497834375
"('NA19429_NA19429', 'NA19437_NA19437')",20.941248,NA19429_NA19429,NA19437_NA19437,0.00654414
"('NA19334_NA19334', 'NA19472_NA19472')",20.92368,NA19334_NA19334,NA19472_NA19472,0.00653865
"('NA19312_NA19312', 'NA19446_NA19446')",20.914927,NA19312_NA19312,NA19446_NA19446,0.0065359146875
"('NA19445_NA19445', 'NA19471_NA19471')",20.909835,NA19445_NA19445,NA19471_NA19471,0.0065343234375000005
"('NA19313_NA19313', 'NA19452_NA19452')",20.907169,NA19313_NA19313,NA19452_NA19452,0.0065334903125
"('NA19316_NA19316', 'NA19469_NA19469')",20.896737,NA19316_NA19316,NA19469_NA19469,0.0065302303125
"('NA19309_NA19309', 'NA19401_NA19401')",20.876849,NA19309_NA19309,NA19401_NA19401,0.0065240153125
"('NA19310_NA19310', 'NA19471_NA19471')",20.872301,NA19310_NA19310,NA19471_NA19471,0.0065225940625000004
"('NA19376_NA19376', 'NA19462_NA19462')",20.867195,NA19376_NA19376,NA19462_NA19462,0.0065209984375
"('NA19403_NA19403', 'NA19463_NA19463')",20.863917,NA19403_NA19403,NA19463_NA19463,0.0065199740625
"('NA19328_NA19328', 'NA19375_NA19375')",20.859866,NA19328_NA19328,NA19375_NA19375,0.006518708125
"('NA19036_NA19036', 'NA19359_NA19359')",20.857166,NA19036_NA19036,NA19359_NA19359,0.006517864375
"('NA19371_NA19371', 'NA19428_NA19428')",20.852369,NA19371_NA19371,NA19428_NA19428,0.0065163653124999995
"('NA19374_NA19374', 'NA19375_NA19375')",20.850285,NA19374_NA19374,NA19375_NA19375,0.0065157140625
"('NA19307_NA19307', 'NA19396_NA19396')",20.85004,NA19307_NA19307,NA19396_NA19396,0.0065156375
"('NA19437_NA19437', 'NA19457_NA19457')",20.846310000000003,NA19437_NA19437,NA19457_NA19457,0.006514471875
"('NA19435_NA19435', 'NA19472_NA19472')",20.843048,NA19435_NA19435,NA19472_NA19472,0.0065134525
"('NA19398_NA19398', 'NA19431_NA19431')",20.839378,NA19398_NA19398,NA19431_NA19431,0.006512305625
"('NA19035_NA19035', 'NA19316_NA19316')",20.836752,NA19035_NA19035,NA19316_NA19316,0.006511485
"('NA19438_NA19438', 'NA19462_NA19462')",20.835254,NA19438_NA19438,NA19462_NA19462,0.006511016875
"('NA19360_NA19360', 'NA19403_NA19403')",20.833977,NA19360_NA19360,NA19403_NA19403,0.0065106178125
"('NA19315_NA19315', 'NA19376_NA19376')",20.824107,NA19315_NA19315,NA19376_NA19376,0.006507533437500001
"('NA19352_NA19352', 'NA19390_NA19390')",20.822946,NA19352_NA19352,NA19390_NA19390,0.006507170625
"('NA19028_NA19028', 'NA19390_NA19390')",20.816862,NA19028_NA19028,NA19390_NA19390,0.006505269375
"('NA19384_NA19384', 'NA19401_NA19401')",20.814137,NA19384_NA19384,NA19401_NA19401,0.0065044178125
"('NA19382_NA19382', 'NA19463_NA19463')",20.798806,NA19382_NA19382,NA19463_NA19463,0.006499626875
"('NA19036_NA19036', 'NA19046_NA19046')",20.797528,NA19036_NA19036,NA19046_NA19046,0.0064992274999999995
"('NA19451_NA19451', 'NA19471_NA19471')",20.787683,NA19451_NA19451,NA19471_NA19471,0.0064961509375
"('NA19309_NA19309', 'NA19331_NA19331')",20.782092,NA19309_NA19309,NA19331_NA19331,0.00649440375
"('NA19315_NA19315', 'NA19316_NA19316')",20.781017,NA19315_NA19315,NA19316_NA19316,0.0064940678125
"('NA19308_NA19308', 'NA19319_NA19319')",20.771617,NA19308_NA19308,NA19319_NA19319,0.006491130312499999
"('NA19395_NA19395', 'NA19449_NA19449')",20.771577,NA19395_NA19395,NA19449_NA19449,0.0064911178125
"('NA19028_NA19028', 'NA19380_NA19380')",20.770474999999998,NA19028_NA19028,NA19380_NA19380,0.006490773437499999
"('NA19311_NA19311', 'NA19375_NA19375')",20.7578,NA19311_NA19311,NA19375_NA19375,0.0064868124999999995
"('NA19390_NA19390', 'NA19474_NA19474')",20.753894,NA19390_NA19390,NA19474_NA19474,0.006485591874999999
"('NA19315_NA19315', 'NA19377_NA19377')",20.749372,NA19315_NA19315,NA19377_NA19377,0.006484178750000001
"('NA19397_NA19397', 'NA19429_NA19429')",20.742673,NA19397_NA19397,NA19429_NA19429,0.0064820853125
"('NA19312_NA19312', 'NA19455_NA19455')",20.742166,NA19312_NA19312,NA19455_NA19455,0.006481926875
"('NA19384_NA19384', 'NA19463_NA19463')",20.735857,NA19384_NA19384,NA19463_NA19463,0.0064799553125
"('NA19434_NA19434', 'NA19474_NA19474')",20.735793,NA19434_NA19434,NA19474_NA19474,0.006479935312500001
"('NA19324_NA19324', 'NA19347_NA19347')",20.724209,NA19324_NA19324,NA19347_NA19347,0.0064763153125
"('NA19371_NA19371', 'NA19436_NA19436')",20.723483,NA19371_NA19371,NA19436_NA19436,0.0064760884375
"('NA19404_NA19404', 'NA19429_NA19429')",20.717403,NA19404_NA19404,NA19429_NA19429,0.0064741884375
"('NA19383_NA19383', 'NA19440_NA19440')",20.711039,NA19383_NA19383,NA19440_NA19440,0.0064721996875
"('NA19430_NA19430', 'NA19445_NA19445')",20.709668,NA19430_NA19430,NA19445_NA19445,0.00647177125
"('NA19448_NA19448', 'NA19462_NA19462')",20.708332000000002,NA19448_NA19448,NA19462_NA19462,0.0064713537500000005
"('NA19396_NA19396', 'NA19440_NA19440')",20.687032,NA19396_NA19396,NA19440_NA19440,0.0064646975
"('NA19308_NA19308', 'NA19331_NA19331')",20.667008,NA19308_NA19308,NA19331_NA19331,0.006458439999999999
"('NA19375_NA19375', 'NA19431_NA19431')",20.665145,NA19375_NA19375,NA19431_NA19431,0.0064578578125
"('NA19313_NA19313', 'NA19359_NA19359')",20.663928,NA19313_NA19313,NA19359_NA19359,0.006457477499999999
"('NA19429_NA19429', 'NA19463_NA19463')",20.661876,NA19429_NA19429,NA19463_NA19463,0.0064568362499999995
"('NA19312_NA19312', 'NA19430_NA19430')",20.656095,NA19312_NA19312,NA19430_NA19430,0.0064550296875
"('NA19438_NA19438', 'NA19444_NA19444')",20.65381,NA19438_NA19438,NA19444_NA19444,0.006454315625
"('NA19429_NA19429', 'NA19436_NA19436')",20.652582,NA19429_NA19429,NA19436_NA19436,0.006453931875
"('NA19382_NA19382', 'NA19444_NA19444')",20.651249999999997,NA19382_NA19382,NA19444_NA19444,0.006453515625
"('NA19338_NA19338', 'NA19379_NA19379')",20.641162,NA19338_NA19338,NA19379_NA19379,0.0064503631250000006
"('NA19046_NA19046', 'NA19453_NA19453')",20.633063999999997,NA19046_NA19046,NA19453_NA19453,0.006447832499999999
"('NA19374_NA19374', 'NA19439_NA19439')",20.632653,NA19374_NA19374,NA19439_NA19439,0.0064477040625
"('NA19327_NA19327', 'NA19462_NA19462')",20.623641,NA19327_NA19327,NA19462_NA19462,0.006444887812499999
"('NA19324_NA19324', 'NA19473_NA19473')",20.622832,NA19324_NA19324,NA19473_NA19473,0.006444635
"('NA19347_NA19347', 'NA19375_NA19375')",20.621451999999998,NA19347_NA19347,NA19375_NA19375,0.0064442037499999995
"('NA19319_NA19319', 'NA19446_NA19446')",20.608008,NA19319_NA19319,NA19446_NA19446,0.006440002500000001
"('NA19332_NA19332', 'NA19451_NA19451')",20.607,NA19332_NA19332,NA19451_NA19451,0.0064396875
"('NA19308_NA19308', 'NA19316_NA19316')",20.599822,NA19308_NA19308,NA19316_NA19316,0.006437444375
"('NA19360_NA19360', 'NA19448_NA19448')",20.592095,NA19360_NA19360,NA19448_NA19448,0.0064350296875
"('NA19385_NA19385', 'NA19470_NA19470')",20.585311,NA19385_NA19385,NA19470_NA19470,0.0064329096875
"('NA19347_NA19347', 'NA19463_NA19463')",20.582058,NA19347_NA19347,NA19463_NA19463,0.006431893125
"('NA19310_NA19310', 'NA19328_NA19328')",20.573125,NA19310_NA19310,NA19328_NA19328,0.0064291015625
"('NA19359_NA19359', 'NA19396_NA19396')",20.570968,NA19359_NA19359,NA19396_NA19396,0.0064284275
"('NA19334_NA19334', 'NA19469_NA19469')",20.560923,NA19334_NA19334,NA19469_NA19469,0.006425288437499999
"('NA19346_NA19346', 'NA19461_NA19461')",20.560833,NA19346_NA19346,NA19461_NA19461,0.006425260312499999
"('NA19324_NA19324', 'NA19429_NA19429')",20.557129,NA19324_NA19324,NA19429_NA19429,0.0064241028125
"('NA19307_NA19307', 'NA19446_NA19446')",20.556463,NA19307_NA19307,NA19446_NA19446,0.0064238946875
"('NA19352_NA19352', 'NA19467_NA19467')",20.554824,NA19352_NA19352,NA19467_NA19467,0.0064233825
"('NA19310_NA19310', 'NA19463_NA19463')",20.553418,NA19310_NA19310,NA19463_NA19463,0.006422943125
"('NA19315_NA19315', 'NA19327_NA19327')",20.552179000000002,NA19315_NA19315,NA19327_NA19327,0.006422555937500001
"('NA19312_NA19312', 'NA19463_NA19463')",20.543658,NA19312_NA19312,NA19463_NA19463,0.006419893125
"('NA19393_NA19393', 'NA19445_NA19445')",20.542641,NA19393_NA19393,NA19445_NA19445,0.0064195753125
"('NA19318_NA19318', 'NA19385_NA19385')",20.536976,NA19318_NA19318,NA19385_NA19385,0.0064178049999999995
"('NA19315_NA19315', 'NA19355_NA19355')",20.52763,NA19315_NA19315,NA19355_NA19355,0.006414884375
"('NA19332_NA19332', 'NA19382_NA19382')",20.527088,NA19332_NA19332,NA19382_NA19382,0.006414715
"('NA19044_NA19044', 'NA19449_NA19449')",20.527063,NA19044_NA19044,NA19449_NA19449,0.006414707187499999
"('NA19317_NA19317', 'NA19474_NA19474')",20.519106999999998,NA19317_NA19317,NA19474_NA19474,0.006412220937499999
"('NA19383_NA19383', 'NA19391_NA19391')",20.518686,NA19383_NA19383,NA19391_NA19391,0.006412089375
"('NA19316_NA19316', 'NA19474_NA19474')",20.509687,NA19316_NA19316,NA19474_NA19474,0.0064092771875
"('NA19395_NA19395', 'NA19428_NA19428')",20.504516,NA19395_NA19395,NA19428_NA19428,0.006407661249999999
"('NA19455_NA19455', 'NA19471_NA19471')",20.500289,NA19455_NA19455,NA19471_NA19471,0.0064063403125
"('NA19352_NA19352', 'NA19360_NA19360')",20.499053,NA19352_NA19352,NA19360_NA19360,0.0064059540625
"('NA19044_NA19044', 'NA19324_NA19324')",20.497723,NA19044_NA19044,NA19324_NA19324,0.0064055384375
"('NA19315_NA19315', 'NA19444_NA19444')",20.491739,NA19315_NA19315,NA19444_NA19444,0.006403668437499999
"('NA19376_NA19376', 'NA19385_NA19385')",20.491044,NA19376_NA19376,NA19385_NA19385,0.00640345125
"('NA19371_NA19371', 'NA19457_NA19457')",20.487579,NA19371_NA19371,NA19457_NA19457,0.0064023684375
"('NA19038_NA19038', 'NA19371_NA19371')",20.487097,NA19038_NA19038,NA19371_NA19371,0.0064022178124999995
"('NA19435_NA19435', 'NA19474_NA19474')",20.469975,NA19435_NA19435,NA19474_NA19474,0.0063968671875
"('NA19355_NA19355', 'NA19452_NA19452')",20.468401,NA19355_NA19355,NA19452_NA19452,0.0063963753125
"('NA19321_NA19321', 'NA19346_NA19346')",20.462538,NA19321_NA19321,NA19346_NA19346,0.006394543125
"('NA19035_NA19035', 'NA19360_NA19360')",20.4603,NA19035_NA19035,NA19360_NA19360,0.00639384375
"('NA19444_NA19444', 'NA19463_NA19463')",20.455068,NA19444_NA19444,NA19463_NA19463,0.00639220875
"('NA19328_NA19328', 'NA19397_NA19397')",20.452042,NA19328_NA19328,NA19397_NA19397,0.006391263124999999
"('NA19457_NA19457', 'NA19471_NA19471')",20.44029,NA19457_NA19457,NA19471_NA19471,0.006387590625
"('NA19332_NA19332', 'NA19448_NA19448')",20.435384,NA19332_NA19332,NA19448_NA19448,0.006386057499999999
"('NA19035_NA19035', 'NA19347_NA19347')",20.428989,NA19035_NA19035,NA19347_NA19347,0.0063840590625
"('NA19399_NA19399', 'NA19452_NA19452')",20.42392,NA19399_NA19399,NA19452_NA19452,0.006382474999999999
"('NA19036_NA19036', 'NA19371_NA19371')",20.422041,NA19036_NA19036,NA19371_NA19371,0.0063818878125
"('NA19318_NA19318', 'NA19444_NA19444')",20.421562,NA19318_NA19318,NA19444_NA19444,0.0063817381250000004
"('NA19360_NA19360', 'NA19469_NA19469')",20.418784,NA19360_NA19360,NA19469_NA19469,0.006380869999999999
"('NA19397_NA19397', 'NA19446_NA19446')",20.418088,NA19397_NA19397,NA19446_NA19446,0.0063806525
