pair,total_ibd_mb,sample_a,sample_b,pi_hat
"('NA19395', 'NA19451')",128.90048199999998,NA19395,NA19451,0.04028140062499999
"('NA19350', 'NA19352')",128.873189,NA19350,NA19352,0.0402728715625
"('NA19448', 'NA19473')",128.84725,NA19448,NA19473,0.040264765625000004
"('NA19376', 'NA19428')",128.847037,NA19376,NA19428,0.0402646990625
"('NA19436', 'NA19439')",128.845183,NA19436,NA19439,0.040264119687499995
"('NA19038', 'NA19355')",128.84516,NA19038,NA19355,0.0402641125
"('NA19385', 'NA19435')",128.835286,NA19385,NA19435,0.040261026875
"('NA19360', 'NA19467')",128.834991,NA19360,NA19467,0.0402609346875
"('NA19307', 'NA19376')",128.826871,NA19307,NA19376,0.0402583971875
"('NA19379', 'NA19444')",128.810514,NA19379,NA19444,0.040253285625
"('NA19038', 'NA19456')",128.803194,NA19038,NA19456,0.040250998125
"('NA19310', 'NA19396')",128.78016399999998,NA19310,NA19396,0.040243801249999996
"('NA19399', 'NA19468')",128.776379,NA19399,NA19468,0.040242618437499995
"('NA19352', 'NA19455')",128.735347,NA19352,NA19455,0.0402297959375
"('NA19360', 'NA19379')",128.732093,NA19360,NA19379,0.0402287790625
"('NA19028', 'NA19463')",128.725149,NA19028,NA19463,0.040226609062499995
"('NA19309', 'NA19350')",128.680958,NA19309,NA19350,0.040212799375000004
"('NA19384', 'NA19436')",128.679741,NA19384,NA19436,0.040212419062500004
"('NA19384', 'NA19455')",128.665938,NA19384,NA19455,0.040208105625000004
"('NA19038', 'NA19434')",128.655405,NA19038,NA19434,0.040204814062500004
"('NA19038', 'NA19308')",128.644937,NA19038,NA19308,0.0402015428125
"('NA19377', 'NA19436')",128.644016,NA19377,NA19436,0.040201255
"('NA19319', 'NA19467')",128.623171,NA19319,NA19467,0.0401947409375
"('NA19319', 'NA19434')",128.61465,NA19319,NA19434,0.040192078125
"('NA19316', 'NA19374')",128.585164,NA19316,NA19374,0.04018286375
"('NA19430', 'NA19436')",128.574415,NA19430,NA19436,0.0401795046875
"('NA19390', 'NA19451')",128.566823,NA19390,NA19451,0.0401771321875
"('NA19350', 'NA19390')",128.528814,NA19350,NA19390,0.040165254375
"('NA19429', 'NA19440')",128.51581000000002,NA19429,NA19440,0.040161190625
"('NA19044', 'NA19468')",128.51476300000002,NA19044,NA19468,0.040160863437500006
"('NA19020', 'NA19444')",128.503677,NA19020,NA19444,0.0401573990625
"('NA19311', 'NA19440')",128.501817,NA19311,NA19440,0.040156817812499995
"('NA19379', 'NA19428')",128.485109,NA19379,NA19428,0.040151596562499996
"('NA19332', 'NA19360')",128.472857,NA19332,NA19360,0.0401477678125
"('NA19028', 'NA19393')",128.47145,NA19028,NA19393,0.040147328125
"('NA19318', 'NA19338')",128.47058,NA19318,NA19338,0.04014705625000001
"('NA19311', 'NA19430')",128.457765,NA19311,NA19430,0.0401430515625
"('NA19332', 'NA19445')",128.451118,NA19332,NA19445,0.040140974375
"('NA19380', 'NA19471')",128.427337,NA19380,NA19471,0.0401335428125
"('NA19041', 'NA19044')",128.420199,NA19041,NA19044,0.0401313121875
"('NA19385', 'NA19398')",128.41932500000001,NA19385,NA19398,0.040131039062500005
"('NA19044', 'NA19429')",128.399483,NA19044,NA19429,0.040124838437500004
"('NA19398', 'NA19452')",128.370875,NA19398,NA19452,0.040115898437500006
"('NA19316', 'NA19377')",128.360578,NA19316,NA19377,0.040112680625
"('NA19310', 'NA19334')",128.33409,NA19310,NA19334,0.040104403125
"('NA19321', 'NA19435')",128.314046,NA19321,NA19435,0.040098139374999994
"('NA19347', 'NA19384')",128.300502,NA19347,NA19384,0.040093906875
"('NA19312', 'NA19444')",128.293894,NA19312,NA19444,0.040091841875
"('NA19347', 'NA19428')",128.285059,NA19347,NA19428,0.04008908093749999
"('NA19317', 'NA19471')",128.254086,NA19317,NA19471,0.040079401875000004
"('NA19469', 'NA19474')",128.237699,NA19469,NA19474,0.0400742809375
"('NA19438', 'NA19440')",128.183503,NA19438,NA19440,0.0400573446875
"('NA19324', 'NA19430')",128.17199,NA19324,NA19430,0.040053746875
"('NA19443', 'NA19455')",128.161232,NA19443,NA19455,0.040050385
"('NA19327', 'NA19350')",128.16018,NA19327,NA19350,0.04005005625
"('NA19038', 'NA19384')",128.148462,NA19038,NA19384,0.040046394374999995
"('NA19346', 'NA19390')",128.128125,NA19346,NA19390,0.040040039062500005
"('NA19380', 'NA19396')",128.073874,NA19380,NA19396,0.040023085624999996
"('NA19395', 'NA19455')",128.069604,NA19395,NA19455,0.04002175125
"('NA19444', 'NA19463')",128.06095,NA19444,NA19463,0.040019046875
"('NA19381', 'NA19451')",128.049019,NA19381,NA19451,0.040015318437499996
"('NA19338', 'NA19436')",128.037643,NA19338,NA19436,0.0400117634375
"('NA19428', 'NA19457')",128.034272,NA19428,NA19457,0.04001071
"('NA19401', 'NA19474')",128.022061,NA19401,NA19474,0.0400068940625
"('NA19332', 'NA19467')",127.95537100000001,NA19332,NA19467,0.0399860534375
"('NA19377', 'NA19463')",127.95205899999999,NA19377,NA19463,0.0399850184375
"('NA19397', 'NA19440')",127.891222,NA19397,NA19440,0.039966006875
"('NA19404', 'NA19473')",127.86,NA19404,NA19473,0.03995625
"('NA19379', 'NA19390')",127.843356,NA19379,NA19390,0.03995104875
"('NA19382', 'NA19468')",127.810068,NA19382,NA19468,0.03994064625
"('NA19020', 'NA19429')",127.803294,NA19020,NA19429,0.039938529375
"('NA19376', 'NA19468')",127.799771,NA19376,NA19468,0.039937428437500005
"('NA19397', 'NA19446')",127.780342,NA19397,NA19446,0.039931356875000004
"('NA19444', 'NA19457')",127.775458,NA19444,NA19457,0.039929830625
"('NA19317', 'NA19438')",127.770661,NA19317,NA19438,0.0399283315625
"('NA19383', 'NA19445')",127.768823,NA19383,NA19445,0.039927757187499996
"('NA19434', 'NA19439')",127.764992,NA19434,NA19439,0.03992656
"('NA19371', 'NA19434')",127.740618,NA19371,NA19434,0.039918943125
"('NA19321', 'NA19347')",127.736949,NA19321,NA19347,0.039917796562499996
"('NA19318', 'NA19331')",127.7306,NA19318,NA19331,0.0399158125
"('NA19352', 'NA19431')",127.726847,NA19352,NA19431,0.0399146396875
"('NA19395', 'NA19398')",127.700969,NA19395,NA19398,0.0399065528125
"('NA19331', 'NA19394')",127.695981,NA19331,NA19394,0.039904994062500004
"('NA19334', 'NA19380')",127.67508500000001,NA19334,NA19380,0.0398984640625
"('NA19381', 'NA19449')",127.66010200000001,NA19381,NA19449,0.039893781875000006
"('NA19429', 'NA19436')",127.64161200000001,NA19429,NA19436,0.039888003750000005
"('NA19312', 'NA19429')",127.634748,NA19312,NA19429,0.03988585875
"('NA19383', 'NA19446')",127.634685,NA19383,NA19446,0.039885839062500004
"('NA19434', 'NA19462')",127.555722,NA19434,NA19462,0.039861163125
"('NA19315', 'NA19334')",127.555283,NA19315,NA19334,0.0398610259375
"('NA19331', 'NA19359')",127.525948,NA19331,NA19359,0.03985185875
"('NA19319', 'NA19347')",127.519007,NA19319,NA19347,0.0398496896875
"('NA19401', 'NA19453')",127.457371,NA19401,NA19453,0.039830428437499996
"('NA19436', 'NA19457')",127.435882,NA19436,NA19457,0.039823713125
"('NA19431', 'NA19448')",127.421105,NA19431,NA19448,0.0398190953125
"('NA19315', 'NA19384')",127.407574,NA19315,NA19384,0.039814866875
"('NA19313', 'NA19350')",127.397717,NA19313,NA19350,0.0398117865625
"('NA19310', 'NA19470')",127.371056,NA19310,NA19470,0.039803455
"('NA19327', 'NA19379')",127.355471,NA19327,NA19379,0.0397985846875
"('NA19332', 'NA19474')",127.339902,NA19332,NA19474,0.039793719375
"('NA19028', 'NA19355')",127.290591,NA19028,NA19355,0.0397783096875
"('NA19452', 'NA19466')",127.274573,NA19452,NA19466,0.0397733040625
"('NA19328', 'NA19374')",127.246396,NA19328,NA19374,0.03976449875
"('NA19401', 'NA19466')",127.245355,NA19401,NA19466,0.0397641734375
"('NA19317', 'NA19457')",127.232962,NA19317,NA19457,0.039760300625
"('NA19307', 'NA19452')",127.169248,NA19307,NA19452,0.03974039
"('NA19403', 'NA19431')",127.165737,NA19403,NA19431,0.0397392928125
"('NA19376', 'NA19474')",127.157137,NA19376,NA19474,0.0397366053125
"('NA19437', 'NA19451')",127.15597,NA19437,NA19451,0.039736240625
"('NA19321', 'NA19396')",127.15446399999999,NA19321,NA19396,0.03973577
"('NA19430', 'NA19472')",127.10548299999999,NA19430,NA19472,0.0397204634375
"('NA19309', 'NA19452')",127.101076,NA19309,NA19452,0.03971908625
"('NA19036', 'NA19352')",127.09733700000001,NA19036,NA19352,0.0397179178125
"('NA19328', 'NA19332')",127.09272100000001,NA19328,NA19332,0.039716475312500006
"('NA19384', 'NA19456')",127.06877,NA19384,NA19456,0.039708990625
"('NA19374', 'NA19466')",127.05229899999999,NA19374,NA19466,0.0397038434375
"('NA19310', 'NA19439')",127.017365,NA19310,NA19439,0.0396929265625
"('NA19020', 'NA19404')",127.006355,NA19020,NA19404,0.0396894859375
"('NA19309', 'NA19403')",127.00080700000001,NA19309,NA19403,0.0396877521875
"('NA19376', 'NA19383')",126.97064999999999,NA19376,NA19383,0.039678328124999995
"('NA19360', 'NA19377')",126.958903,NA19360,NA19377,0.039674657187500004
"('NA19321', 'NA19404')",126.948413,NA19321,NA19404,0.0396713790625
"('NA19381', 'NA19431')",126.907434,NA19381,NA19431,0.039658573125
"('NA19385', 'NA19469')",126.898701,NA19385,NA19469,0.0396558440625
"('NA19443', 'NA19449')",126.89043099999999,NA19443,NA19449,0.0396532596875
"('NA19429', 'NA19443')",126.85882500000001,NA19429,NA19443,0.0396433828125
"('NA19334', 'NA19385')",126.852124,NA19334,NA19385,0.03964128875
"('NA19395', 'NA19470')",126.849547,NA19395,NA19470,0.0396404834375
"('NA19439', 'NA19461')",126.81540799999999,NA19439,NA19461,0.039629815
"('NA19309', 'NA19334')",126.802583,NA19309,NA19334,0.0396258071875
"('NA19028', 'NA19467')",126.80009700000001,NA19028,NA19467,0.039625030312500004
"('NA19394', 'NA19401')",126.793505,NA19394,NA19401,0.0396229703125
"('NA19332', 'NA19338')",126.789126,NA19332,NA19338,0.039621601874999995
"('NA19351', 'NA19429')",126.78064,NA19351,NA19429,0.03961895
"('NA19350', 'NA19439')",126.777934,NA19350,NA19439,0.039618104375
"('NA19020', 'NA19384')",126.775954,NA19020,NA19384,0.039617485625
"('NA19044', 'NA19471')",126.756765,NA19044,NA19471,0.0396114890625
"('NA19338', 'NA19439')",126.747535,NA19338,NA19439,0.0396086046875
"('NA19044', 'NA19448')",126.741569,NA19044,NA19448,0.0396067403125
"('NA19398', 'NA19431')",126.72227699999999,NA19398,NA19431,0.039600711562499995
"('NA19315', 'NA19382')",126.721046,NA19315,NA19382,0.039600326875
"('NA19035', 'NA19046')",126.706223,NA19035,NA19046,0.039595694687499995
"('NA19020', 'NA19328')",126.690244,NA19020,NA19328,0.03959070125
"('NA19395', 'NA19471')",126.671447,NA19395,NA19471,0.0395848271875
"('NA19311', 'NA19471')",126.670029,NA19311,NA19471,0.0395843840625
"('NA19383', 'NA19431')",126.646963,NA19383,NA19431,0.0395771759375
"('NA19351', 'NA19377')",126.589667,NA19351,NA19377,0.0395592709375
"('NA19310', 'NA19430')",126.55767399999999,NA19310,NA19430,0.039549273125
"('NA19020', 'NA19307')",126.544291,NA19020,NA19307,0.0395450909375
"('NA19360', 'NA19457')",126.536132,NA19360,NA19457,0.03954254125
"('NA19381', 'NA19429')",126.51122,NA19381,NA19429,0.03953475625
"('NA19044', 'NA19397')",126.50830500000001,NA19044,NA19397,0.0395338453125
"('NA19321', 'NA19434')",126.476285,NA19321,NA19434,0.0395238390625
"('NA19453', 'NA19471')",126.45950500000001,NA19453,NA19471,0.0395185953125
"('NA19448', 'NA19470')",126.45356000000001,NA19448,NA19470,0.0395167375
"('NA19373', 'NA19431')",126.442542,NA19373,NA19431,0.039513294375
"('NA19044', 'NA19396')",126.425014,NA19044,NA19396,0.039507816875000004
"('NA19377', 'NA19471')",126.38458700000001,NA19377,NA19471,0.039495183437500005
"('NA19385', 'NA19429')",126.384072,NA19385,NA19429,0.039495022500000004
"('NA19020', 'NA19391')",126.382817,NA19020,NA19391,0.0394946303125
"('NA19346', 'NA19431')",126.339895,NA19346,NA19431,0.0394812171875
"('NA19346', 'NA19384')",126.33042999999999,NA19346,NA19384,0.039478259375
"('NA19360', 'NA19449')",126.319433,NA19360,NA19449,0.039474822812500004
"('NA19384', 'NA19474')",126.285668,NA19384,NA19474,0.03946427125
"('NA19332', 'NA19444')",126.28396000000001,NA19332,NA19444,0.039463737500000005
"('NA19371', 'NA19375')",126.268063,NA19371,NA19375,0.0394587696875
"('NA19046', 'NA19434')",126.266348,NA19046,NA19434,0.039458233749999995
"('NA19391', 'NA19469')",126.26098,NA19391,NA19469,0.039456556250000004
"('NA19403', 'NA19469')",126.25239300000001,NA19403,NA19469,0.039453872812500006
"('NA19321', 'NA19360')",126.23671999999999,NA19321,NA19360,0.039448975
"('NA19381', 'NA19443')",126.217248,NA19381,NA19443,0.03944289
"('NA19360', 'NA19466')",126.21055700000001,NA19360,NA19466,0.039440799062500004
"('NA19317', 'NA19434')",126.209416,NA19317,NA19434,0.0394404425
"('NA19451', 'NA19457')",126.179744,NA19451,NA19457,0.03943117
"('NA19398', 'NA19399')",126.174722,NA19398,NA19399,0.039429600625
"('NA19310', 'NA19391')",126.160754,NA19310,NA19391,0.039425235625
"('NA19347', 'NA19463')",126.133826,NA19347,NA19463,0.039416820625
"('NA19312', 'NA19431')",126.10427800000001,NA19312,NA19431,0.039407586875000004
"('NA19347', 'NA19462')",126.08252300000001,NA19347,NA19462,0.0394007884375
"('NA19307', 'NA19449')",126.073025,NA19307,NA19449,0.0393978203125
"('NA19456', 'NA19463')",126.05262499999999,NA19456,NA19463,0.039391445312499995
"('NA19390', 'NA19449')",125.999239,NA19390,NA19449,0.0393747621875
"('NA19318', 'NA19396')",125.957234,NA19318,NA19396,0.039361635625
"('NA19375', 'NA19452')",125.94937,NA19375,NA19452,0.039359178125
"('NA19020', 'NA19310')",125.94923999999999,NA19020,NA19310,0.039359137499999995
"('NA19307', 'NA19373')",125.898799,NA19307,NA19373,0.0393433746875
"('NA19327', 'NA19401')",125.862616,NA19327,NA19401,0.0393320675
"('NA19372', 'NA19431')",125.859061,NA19372,NA19431,0.0393309565625
"('NA19338', 'NA19429')",125.853098,NA19338,NA19429,0.039329093125
"('NA19398', 'NA19453')",125.851091,NA19398,NA19453,0.0393284659375
"('NA19403', 'NA19457')",125.812263,NA19403,NA19457,0.0393163321875
"('NA19359', 'NA19374')",125.802496,NA19359,NA19374,0.03931328
"('NA19355', 'NA19453')",125.772418,NA19355,NA19453,0.039303880625
"('NA19401', 'NA19470')",125.76116400000001,NA19401,NA19470,0.039300363750000004
"('NA19310', 'NA19474')",125.751178,NA19310,NA19474,0.039297243125
"('NA19307', 'NA19377')",125.748687,NA19307,NA19377,0.039296464687500005
"('NA19311', 'NA19438')",125.725684,NA19311,NA19438,0.03928927625
"('NA19451', 'NA19456')",125.707291,NA19451,NA19456,0.0392835284375
"('NA19334', 'NA19443')",125.697034,NA19334,NA19443,0.039280323125
"('NA19346', 'NA19436')",125.66635699999999,NA19346,NA19436,0.0392707365625
"('NA19393', 'NA19451')",125.636054,NA19393,NA19451,0.039261266875
"('NA19347', 'NA19449')",125.630084,NA19347,NA19449,0.03925940125
"('NA19307', 'NA19440')",125.629435,NA19307,NA19440,0.039259198437500004
"('NA19428', 'NA19462')",125.6151,NA19428,NA19462,0.03925471875
"('NA19376', 'NA19391')",125.601831,NA19376,NA19391,0.0392505721875
"('NA19046', 'NA19474')",125.548778,NA19046,NA19474,0.039233993125
"('NA19044', 'NA19444')",125.529773,NA19044,NA19444,0.039228054062500003
"('NA19428', 'NA19463')",125.52912,NA19428,NA19463,0.03922785
"('NA19312', 'NA19315')",125.516616,NA19312,NA19315,0.0392239425
"('NA19307', 'NA19327')",125.50629,NA19307,NA19327,0.039220715625
"('NA19331', 'NA19440')",125.502318,NA19331,NA19440,0.039219474375
"('NA19328', 'NA19394')",125.496699,NA19328,NA19394,0.0392177184375
"('NA19443', 'NA19462')",125.495367,NA19443,NA19462,0.0392173021875
"('NA19321', 'NA19438')",125.491038,NA19321,NA19438,0.039215949375
"('NA19394', 'NA19448')",125.467726,NA19394,NA19448,0.039208664375
"('NA19044', 'NA19469')",125.464297,NA19044,NA19469,0.0392075928125
"('NA19390', 'NA19470')",125.433714,NA19390,NA19470,0.039198035624999995
"('NA19036', 'NA19435')",125.430082,NA19036,NA19435,0.039196900625
"('NA19038', 'NA19451')",125.421091,NA19038,NA19451,0.0391940909375
"('NA19373', 'NA19434')",125.40209899999999,NA19373,NA19434,0.0391881559375
"('NA19383', 'NA19444')",125.38573,NA19383,NA19444,0.039183040625
"('NA19311', 'NA19359')",125.364362,NA19311,NA19359,0.039176363125
"('NA19316', 'NA19346')",125.350911,NA19316,NA19346,0.0391721596875
"('NA19355', 'NA19440')",125.34559899999999,NA19355,NA19440,0.0391704996875
"('NA19035', 'NA19310')",125.326262,NA19035,NA19310,0.039164456875
"('NA19371', 'NA19394')",125.314973,NA19371,NA19394,0.039160929062499995
"('NA19346', 'NA19385')",125.314301,NA19346,NA19385,0.0391607190625
"('NA19453', 'NA19472')",125.313535,NA19453,NA19472,0.0391604796875
"('NA19352', 'NA19451')",125.312787,NA19352,NA19451,0.0391602459375
"('NA19038', 'NA19443')",125.31200199999999,NA19038,NA19443,0.039160000625
"('NA19347', 'NA19401')",125.290044,NA19347,NA19401,0.03915313875
"('NA19316', 'NA19431')",125.270941,NA19316,NA19431,0.0391471690625
"('NA19360', 'NA19382')",125.243157,NA19360,NA19382,0.0391384865625
"('NA19321', 'NA19471')",125.223055,NA19321,NA19471,0.0391322046875
"('NA19399', 'NA19429')",125.199799,NA19399,NA19429,0.0391249371875
"('NA19020', 'NA19430')",125.192871,NA19020,NA19430,0.0391227721875
"('NA19041', 'NA19376')",125.163945,NA19041,NA19376,0.039113732812499996
"('NA19390', 'NA19456')",125.121556,NA19390,NA19456,0.03910048625
"('NA19035', 'NA19321')",125.113698,NA19035,NA19321,0.039098030625
"('NA19035', 'NA19439')",125.104773,NA19035,NA19439,0.0390952415625
"('NA19390', 'NA19455')",125.075829,NA19390,NA19455,0.0390861965625
"('NA19319', 'NA19472')",125.070502,NA19319,NA19472,0.039084531875
"('NA19452', 'NA19456')",125.063412,NA19452,NA19456,0.03908231625
"('NA19383', 'NA19403')",125.057394,NA19383,NA19403,0.039080435625
"('NA19313', 'NA19451')",125.048727,NA19313,NA19451,0.0390777271875
"('NA19035', 'NA19383')",125.02385,NA19035,NA19383,0.039069953125
"('NA19310', 'NA19338')",125.020489,NA19310,NA19338,0.0390689028125
"('NA19384', 'NA19457')",124.963503,NA19384,NA19457,0.0390510946875
"('NA19391', 'NA19455')",124.920261,NA19391,NA19455,0.0390375815625
"('NA19035', 'NA19398')",124.916294,NA19035,NA19398,0.039036341875
"('NA19036', 'NA19439')",124.911742,NA19036,NA19439,0.039034919375000005
"('NA19332', 'NA19470')",124.885516,NA19332,NA19470,0.03902672375
"('NA19321', 'NA19372')",124.878564,NA19321,NA19372,0.03902455125
"('NA19382', 'NA19452')",124.866762,NA19382,NA19452,0.039020863125
"('NA19310', 'NA19452')",124.844839,NA19310,NA19452,0.039014012187499995
"('NA19397', 'NA19455')",124.833579,NA19397,NA19455,0.0390104934375
"('NA19372', 'NA19434')",124.82032,NA19372,NA19434,0.039006349999999995
"('NA19395', 'NA19440')",124.810041,NA19395,NA19440,0.0390031378125
"('NA19328', 'NA19434')",124.78706199999999,NA19328,NA19434,0.038995956874999994
"('NA19376', 'NA19449')",124.785515,NA19376,NA19449,0.038995473437500004
"('NA19316', 'NA19457')",124.74470600000001,NA19316,NA19457,0.038982720625
"('NA19347', 'NA19444')",124.713461,NA19347,NA19444,0.0389729565625
"('NA19020', 'NA19390')",124.6937,NA19020,NA19390,0.03896678125
"('NA19338', 'NA19372')",124.685331,NA19338,NA19372,0.0389641659375
"('NA19352', 'NA19445')",124.643634,NA19352,NA19445,0.038951135625
"('NA19309', 'NA19394')",124.641077,NA19309,NA19394,0.0389503365625
"('NA19044', 'NA19436')",124.617526,NA19044,NA19436,0.038942976875
"('NA19374', 'NA19473')",124.615276,NA19374,NA19473,0.03894227375
"('NA19038', 'NA19449')",124.609876,NA19038,NA19449,0.03894058625
"('NA19020', 'NA19360')",124.561205,NA19020,NA19360,0.0389253765625
"('NA19397', 'NA19467')",124.53717800000001,NA19397,NA19467,0.038917868125000005
"('NA19391', 'NA19467')",124.505529,NA19391,NA19467,0.0389079778125
"('NA19315', 'NA19346')",124.482411,NA19315,NA19346,0.0389007534375
"('NA19316', 'NA19324')",124.478192,NA19316,NA19324,0.038899435
"('NA19312', 'NA19376')",124.43115499999999,NA19312,NA19376,0.0388847359375
"('NA19352', 'NA19399')",124.421623,NA19352,NA19399,0.0388817571875
"('NA19457', 'NA19468')",124.413375,NA19457,NA19468,0.0388791796875
"('NA19393', 'NA19445')",124.40881800000001,NA19393,NA19445,0.038877755625
"('NA19324', 'NA19327')",124.402129,NA19324,NA19327,0.0388756653125
"('NA19346', 'NA19371')",124.32965300000001,NA19346,NA19371,0.0388530165625
"('NA19456', 'NA19469')",124.311445,NA19456,NA19469,0.0388473265625
"('NA19308', 'NA19470')",124.29042100000001,NA19308,NA19470,0.0388407565625
